date,low,open,high,volume,close
2004-08-19,2.3900420665740967,2.490664005279541,2.591784954071045,897427216,2.4991331100463867
2004-08-19,2.3900420665740967,2.490664005279541,2.591784954071045,897427216,2.4991331100463867
2004-08-19,2.3900420665740967,2.490664005279541,2.591784954071045,897427216,2.4991331100463867
2004-08-20,2.5031180381774902,2.515820026397705,2.7168169021606445,458857488,2.697638988494873
2004-08-20,2.5031180381774902,2.515820026397705,2.7168169021606445,458857488,2.697638988494873
2004-08-20,2.5031180381774902,2.515820026397705,2.7168169021606445,458857488,2.697638988494873
2004-08-23,2.7160699367523193,2.758410930633545,2.8264060020446777,366857939,2.7247869968414307
2004-08-23,2.7160699367523193,2.758410930633545,2.8264060020446777,366857939,2.7247869968414307
2004-08-23,2.7160699367523193,2.758410930633545,2.8264060020446777,366857939,2.7247869968414307
2004-08-24,2.5795810222625732,2.7706151008605957,2.779581069946289,306396159,2.611959934234619
2004-08-24,2.5795810222625732,2.7706151008605957,2.779581069946289,306396159,2.611959934234619
2004-08-24,2.5795810222625732,2.7706151008605957,2.779581069946289,306396159,2.611959934234619
2004-08-25,2.5873019695281982,2.614201068878174,2.689918041229248,184645512,2.640104055404663
2004-08-25,2.5873019695281982,2.614201068878174,2.689918041229248,184645512,2.640104055404663
2004-08-25,2.5873019695281982,2.614201068878174,2.689918041229248,184645512,2.640104055404663
2004-08-26,2.606729030609131,2.6139519214630127,2.6886720657348633,142572401,2.687675952911377
2004-08-26,2.606729030609131,2.6139519214630127,2.6886720657348633,142572401,2.687675952911377
2004-08-26,2.606729030609131,2.6139519214630127,2.6886720657348633,142572401,2.687675952911377
2004-08-27,2.632383108139038,2.6924080848693848,2.705359935760498,124826132,2.6438400745391846
2004-08-27,2.632383108139038,2.6924080848693848,2.705359935760498,124826132,2.6438400745391846
2004-08-27,2.632383108139038,2.6924080848693848,2.705359935760498,124826132,2.6438400745391846
2004-08-30,2.540726900100708,2.622170925140381,2.6274020671844482,104429967,2.540726900100708
2004-08-30,2.540726900100708,2.622170925140381,2.6274020671844482,104429967,2.540726900100708
2004-08-30,2.540726900100708,2.622170925140381,2.6274020671844482,104429967,2.540726900100708
2004-08-31,2.5444629192352295,2.547950029373169,2.5830678939819336,98825037,2.5496931076049805
2004-08-31,2.5444629192352295,2.547950029373169,2.5830678939819336,98825037,2.5496931076049805
2004-08-31,2.5444629192352295,2.547950029373169,2.5830678939819336,98825037,2.5496931076049805
2004-09-01,2.482445001602173,2.5579121112823486,2.5646369457244873,183633734,2.4968910217285156
2004-09-01,2.482445001602173,2.5579121112823486,2.5646369457244873,183633734,2.4968910217285156
2004-09-01,2.482445001602173,2.5579121112823486,2.5646369457244873,183633734,2.4968910217285156
2004-09-02,2.4642629623413086,2.470489978790283,2.5496931076049805,303810504,2.528273105621338
2004-09-02,2.4642629623413086,2.470489978790283,2.5496931076049805,303810504,2.528273105621338
2004-09-02,2.4642629623413086,2.470489978790283,2.5496931076049805,303810504,2.528273105621338
2004-09-03,2.4737279415130615,2.5143260955810547,2.5340020656585693,103538639,2.490912914276123
2004-09-03,2.4737279415130615,2.5143260955810547,2.5340020656585693,103538639,2.490912914276123
2004-09-03,2.4737279415130615,2.5143260955810547,2.5340020656585693,103538639,2.490912914276123
2004-09-07,2.4809510707855225,2.515820026397705,2.540477991104126,117506800,2.5300168991088867
2004-09-07,2.4809510707855225,2.515820026397705,2.540477991104126,117506800,2.5300168991088867
2004-09-07,2.4809510707855225,2.515820026397705,2.540477991104126,117506800,2.5300168991088867
2004-09-08,2.5031180381774902,2.5090949535369873,2.566132068634033,100186120,2.547950029373169
2004-09-08,2.5031180381774902,2.5090949535369873,2.566132068634033,100186120,2.547950029373169
2004-09-08,2.5031180381774902,2.5090949535369873,2.566132068634033,100186120,2.547950029373169
2004-09-09,2.515571117401123,2.553678035736084,2.5581610202789307,81620792,2.548198938369751
2004-09-09,2.515571117401123,2.553678035736084,2.5581610202789307,81620792,2.548198938369751
2004-09-09,2.515571117401123,2.553678035736084,2.5581610202789307,81620792,2.548198938369751
2004-09-10,2.523042917251587,2.53051495552063,2.6540520191192627,174804764,2.6234169006347656
2004-09-10,2.523042917251587,2.53051495552063,2.6540520191192627,174804764,2.6234169006347656
2004-09-10,2.523042917251587,2.53051495552063,2.6540520191192627,174804764,2.6234169006347656
2004-09-13,2.6515610218048096,2.655795097351074,2.7001290321350098,157628624,2.677464008331299
2004-09-13,2.6515610218048096,2.655795097351074,2.7001290321350098,157628624,2.677464008331299
2004-09-13,2.6515610218048096,2.655795097351074,2.7001290321350098,157628624,2.677464008331299
2004-09-14,2.6597800254821777,2.6762189865112305,2.789544105529785,217608605,2.7768421173095703
2004-09-14,2.6597800254821777,2.6762189865112305,2.789544105529785,217608605,2.7768421173095703
2004-09-14,2.6597800254821777,2.6762189865112305,2.789544105529785,217608605,2.7768421173095703
2004-09-15,2.7447121143341064,2.753679037094116,2.845086097717285,215279909,2.789544105529785
2004-09-15,2.7447121143341064,2.753679037094116,2.845086097717285,215279909,2.789544105529785
2004-09-15,2.7447121143341064,2.753679037094116,2.845086097717285,215279909,2.789544105529785
2004-09-16,2.780827045440674,2.7980120182037354,2.8841888904571533,186207345,2.8386099338531494
2004-09-16,2.780827045440674,2.7980120182037354,2.8841888904571533,186207345,2.8386099338531494
2004-09-16,2.780827045440674,2.7980120182037354,2.8841888904571533,186207345,2.8386099338531494
2004-09-17,2.8281490802764893,2.849817991256714,2.9262819290161133,190350817,2.9262819290161133
2004-09-17,2.8281490802764893,2.849817991256714,2.9262819290161133,190350817,2.9262819290161133
2004-09-17,2.8281490802764893,2.849817991256714,2.9262819290161133,190350817,2.9262819290161133
2004-09-20,2.90834903717041,2.912832021713257,3.0286478996276855,213585582,2.9728569984436035
2004-09-20,2.90834903717041,2.912832021713257,3.0286478996276855,213585582,2.9728569984436035
2004-09-20,2.90834903717041,2.912832021713257,3.0286478996276855,213585582,2.9728569984436035
2004-09-21,2.9267799854278564,2.984065055847168,2.999258041381836,145262446,2.9349989891052246
2004-09-21,2.9267799854278564,2.984065055847168,2.999258041381836,145262446,2.9349989891052246
2004-09-21,2.9267799854278564,2.984065055847168,2.999258041381836,145262446,2.9349989891052246
2004-09-22,2.9093449115753174,2.9240400791168213,2.9805779457092285,152344894,2.9484479427337646
2004-09-22,2.9093449115753174,2.9240400791168213,2.9805779457092285,152344894,2.9484479427337646
2004-09-22,2.9093449115753174,2.9240400791168213,2.9805779457092285,152344894,2.9484479427337646
2004-09-23,2.9145750999450684,2.9599061012268066,3.0543019771575928,171524515,3.009221076965332
2004-09-23,2.9145750999450684,2.9599061012268066,3.0543019771575928,171524515,3.009221076965332
